1,04:00:00,102.5,1.044,με,位置1
2,04:00:02,102.5,1.044,με,位置1
3,04:00:04,102.5,1.044,με,位置1
4,04:00:06,102.5,1.044,με,位置1
5,04:00:08,102.5,1.044,με,位置1
6,04:00:10,102.5,1.034,με,位置1
7,04:00:12,102.5,1.034,με,位置1
8,04:00:14,102.5,1.034,με,位置1
9,04:00:16,102.5,1.034,με,位置1
10,04:00:18,102.5,1.024,με,位置1
11,04:00:20,102.5,1.024,με,位置1
12,04:00:22,102.5,1.024,με,位置1
13,04:00:24,102.5,1.024,με,位置1
14,04:00:26,102.5,1.015,με,位置1
15,04:00:28,102.5,1.015,με,位置1
16,04:00:30,102.5,1.024,με,位置1
17,04:00:32,102.5,1.005,με,位置1
18,04:00:34,102.5,1.005,με,位置1
19,04:00:36,102.5,1.015,με,位置1
20,04:00:38,102.5,1.015,με,位置1
21,04:00:40,102.5,1.015,με,位置1
22,04:00:42,102.5,0.985,με,位置1
23,04:00:44,102.5,0.985,με,位置1
24,04:00:46,102.5,0.966,με,位置1
25,04:00:48,102.5,0.966,με,位置1
26,04:00:50,102.5,0.966,με,位置1
27,04:00:52,102.5,0.966,με,位置1
28,04:00:54,102.5,0.966,με,位置1
29,04:00:56,102.5,0.966,με,位置1
30,04:00:58,102.5,0.946,με,位置1
31,04:01:00,102.5,0.946,με,位置1
32,04:01:02,102.5,0.946,με,位置1
33,04:01:04,102.5,0.946,με,位置1
34,04:01:06,102.5,0.946,με,位置1
35,04:01:08,102.5,0.946,με,位置1
36,04:01:10,102.5,0.946,με,位置1
37,04:01:12,102.5,0.946,με,位置1
38,04:01:14,102.5,0.946,με,位置1
39,04:01:16,102.5,0.907,με,位置1
40,04:01:18,102.5,0.907,με,位置1
41,04:01:20,102.5,0.907,με,位置1
42,04:01:22,102.5,0.898,με,位置1
43,04:01:24,102.5,0.927,με,位置1
44,04:01:26,102.5,0.917,με,位置1
45,04:01:28,102.5,0.888,με,位置1
46,04:01:30,102.5,0.898,με,位置1
47,04:01:32,102.5,0.878,με,位置1
48,04:01:34,102.5,0.859,με,位置1
49,04:01:36,102.5,0.859,με,位置1
50,04:01:38,102.5,0.859,με,位置1
51,04:01:40,102.5,0.859,με,位置1
52,04:01:42,102.5,0.800,με,位置1
53,04:01:44,102.5,0.927,με,位置1
54,04:01:46,102.5,0.878,με,位置1
55,04:01:48,102.5,0.849,με,位置1
56,04:01:50,102.5,0.849,με,位置1
57,04:01:52,102.5,0.839,με,位置1
58,04:01:54,102.5,0.829,με,位置1
59,04:01:56,102.5,0.829,με,位置1
60,04:01:58,102.5,0.829,με,位置1
61,04:02:00,102.5,0.829,με,位置1
62,04:02:02,102.5,0.820,με,位置1
63,04:02:04,102.5,0.820,με,位置1
64,04:02:06,102.5,0.820,με,位置1
65,04:02:08,102.5,0.810,με,位置1
66,04:02:10,102.5,0.810,με,位置1
67,04:02:12,102.5,0.810,με,位置1
68,04:02:14,102.5,0.810,με,位置1
69,04:02:16,102.5,0.800,με,位置1
70,04:02:18,102.5,0.800,με,位置1
71,04:02:20,102.5,0.800,με,位置1
72,04:02:22,102.5,0.780,με,位置1
73,04:02:24,102.5,0.839,με,位置1
74,04:02:26,102.5,0.839,με,位置1
75,04:02:28,102.5,0.780,με,位置1
76,04:02:30,102.5,0.780,με,位置1
77,04:02:32,102.5,0.780,με,位置1
78,04:02:34,102.5,0.780,με,位置1
79,04:02:36,102.5,0.810,με,位置1
80,04:02:38,102.5,0.810,με,位置1
81,04:02:40,102.5,0.771,με,位置1
82,04:02:42,102.5,0.751,με,位置1
83,04:02:44,102.5,0.761,με,位置1
84,04:02:46,102.5,0.751,με,位置1
85,04:02:48,102.5,0.751,με,位置1
86,04:02:50,102.5,0.751,με,位置1
87,04:02:52,102.5,0.741,με,位置1
88,04:02:54,102.5,0.741,με,位置1
89,04:02:56,102.5,0.751,με,位置1
90,04:02:58,102.5,0.751,με,位置1
91,04:03:00,102.5,0.732,με,位置1
92,04:03:02,102.5,0.722,με,位置1
93,04:03:04,102.5,0.722,με,位置1
94,04:03:06,102.5,0.722,με,位置1
95,04:03:08,102.5,0.722,με,位置1
96,04:03:10,102.5,0.712,με,位置1
97,04:03:12,102.5,0.712,με,位置1
98,04:03:14,102.5,0.702,με,位置1
99,04:03:16,102.5,0.702,με,位置1
100,04:03:18,102.5,0.702,με,位置1
101,04:03:20,102.5,0.693,με,位置1
102,04:03:22,102.5,0.693,με,位置1
103,04:03:24,102.5,0.693,με,位置1
104,04:03:26,102.5,0.722,με,位置1
105,04:03:28,102.5,0.654,με,位置1
106,04:03:30,102.5,0.780,με,位置1
107,04:03:32,102.5,0.780,με,位置1
108,04:03:34,102.5,0.702,με,位置1
109,04:03:36,102.5,0.683,με,位置1
110,04:03:38,102.5,0.683,με,位置1
111,04:03:40,102.5,0.683,με,位置1
112,04:03:42,102.5,0.693,με,位置1
113,04:03:44,102.5,0.693,με,位置1
114,04:03:46,102.5,0.693,με,位置1
115,04:03:48,102.5,0.683,με,位置1
116,04:03:50,102.5,0.683,με,位置1
117,04:03:52,102.5,0.683,με,位置1
118,04:03:54,102.5,0.683,με,位置1
119,04:03:56,102.5,0.663,με,位置1
120,04:03:58,102.5,0.693,με,位置1
121,04:04:00,102.5,0.693,με,位置1
122,04:04:02,102.5,0.693,με,位置1
123,04:04:04,102.5,0.663,με,位置1
124,04:04:06,102.5,0.654,με,位置1
125,04:04:08,102.5,0.644,με,位置1
126,04:04:10,102.5,0.644,με,位置1
127,04:04:12,102.5,0.644,με,位置1
128,04:04:14,102.5,0.654,με,位置1
129,04:04:16,102.5,0.644,με,位置1
130,04:04:18,102.5,0.644,με,位置1
131,04:04:20,102.5,0.644,με,位置1
132,04:04:22,102.5,0.644,με,位置1
133,04:04:24,102.5,0.644,με,位置1
134,04:04:26,102.5,0.634,με,位置1
135,04:04:28,102.5,0.644,με,位置1
136,04:04:30,102.5,0.644,με,位置1
137,04:04:32,102.5,0.644,με,位置1
138,04:04:34,102.5,0.634,με,位置1
139,04:04:36,102.5,0.634,με,位置1
140,04:04:38,102.5,0.654,με,位置1
141,04:04:40,102.5,0.654,με,位置1
142,04:04:42,102.5,0.624,με,位置1
143,04:04:44,102.5,0.624,με,位置1
144,04:04:46,102.5,0.624,με,位置1
145,04:04:48,102.5,0.673,με,位置1
146,04:04:50,102.5,0.644,με,位置1
147,04:04:52,102.5,0.624,με,位置1
148,04:04:54,102.5,0.624,με,位置1
149,04:04:56,102.5,0.624,με,位置1
150,04:04:58,102.5,0.624,με,位置1
151,04:05:00,102.5,0.624,με,位置1
152,04:05:02,102.5,0.624,με,位置1
153,04:05:04,102.5,0.624,με,位置1
154,04:05:06,102.5,0.624,με,位置1
155,04:05:08,102.5,0.634,με,位置1
156,04:05:10,102.5,0.644,με,位置1
157,04:05:12,102.5,0.615,με,位置1
158,04:05:14,102.5,0.663,με,位置1
159,04:05:16,102.5,0.615,με,位置1
160,04:05:18,102.5,0.615,με,位置1
161,04:05:20,102.5,0.624,με,位置1
162,04:05:22,102.5,0.615,με,位置1
163,04:05:24,102.5,0.615,με,位置1
164,04:05:26,102.5,0.615,με,位置1
165,04:05:28,102.5,0.683,με,位置1
166,04:05:30,102.5,0.683,με,位置1
167,04:05:32,102.5,0.683,με,位置1
168,04:05:34,102.5,0.624,με,位置1
169,04:05:36,102.5,0.624,με,位置1
170,04:05:38,102.5,0.624,με,位置1
171,04:05:40,102.5,0.624,με,位置1
172,04:05:42,102.5,0.624,με,位置1
173,04:05:44,102.5,0.624,με,位置1
174,04:05:46,102.5,0.624,με,位置1
175,04:05:48,102.5,0.634,με,位置1
176,04:05:50,102.5,0.634,με,位置1
177,04:05:52,102.5,0.634,με,位置1
178,04:05:54,102.5,0.634,με,位置1
179,04:05:56,102.5,0.634,με,位置1
180,04:05:58,102.5,0.634,με,位置1
181,04:06:00,102.5,0.634,με,位置1
182,04:06:02,102.5,0.634,με,位置1
183,04:06:04,102.5,0.634,με,位置1
184,04:06:06,102.5,0.634,με,位置1
185,04:06:08,102.5,0.644,με,位置1
186,04:06:10,102.5,0.634,με,位置1
187,04:06:12,102.5,0.644,με,位置1
188,04:06:14,102.5,0.644,με,位置1
189,04:06:16,102.5,0.634,με,位置1
190,04:06:18,102.5,0.634,με,位置1
191,04:06:20,102.5,0.644,με,位置1
192,04:06:22,102.5,0.644,με,位置1
193,04:06:24,102.5,0.644,με,位置1
194,04:06:26,102.5,0.644,με,位置1
195,04:06:28,102.5,0.644,με,位置1
196,04:06:30,102.5,0.644,με,位置1
197,04:06:32,102.5,0.654,με,位置1
198,04:06:34,102.5,0.644,με,位置1
199,04:06:36,102.5,0.644,με,位置1
200,04:06:38,102.5,0.654,με,位置1
201,04:06:40,102.5,0.654,με,位置1
202,04:06:42,102.5,0.654,με,位置1
203,04:06:44,102.5,0.663,με,位置1
204,04:06:46,102.5,0.663,με,位置1
205,04:06:48,102.5,0.663,με,位置1
206,04:06:50,102.5,0.673,με,位置1
207,04:06:52,102.5,0.654,με,位置1
208,04:06:54,102.5,0.654,με,位置1
209,04:06:56,102.5,0.654,με,位置1
210,04:06:58,102.5,0.673,με,位置1
211,04:07:00,102.5,0.673,με,位置1
212,04:07:02,102.5,0.663,με,位置1
213,04:07:04,102.5,0.712,με,位置1
214,04:07:06,102.5,0.712,με,位置1
215,04:07:08,102.5,0.712,με,位置1
216,04:07:10,102.5,0.712,με,位置1
217,04:07:12,102.5,0.673,με,位置1
218,04:07:14,102.5,0.673,με,位置1
219,04:07:16,102.5,0.673,με,位置1
220,04:07:18,102.5,0.673,με,位置1
221,04:07:20,102.5,0.673,με,位置1
222,04:07:22,102.5,0.673,με,位置1
223,04:07:24,102.5,0.673,με,位置1
224,04:07:26,102.5,0.683,με,位置1
225,04:07:28,102.5,0.683,με,位置1
226,04:07:30,102.5,0.693,με,位置1
227,04:07:32,102.5,0.693,με,位置1
228,04:07:34,102.5,0.693,με,位置1
229,04:07:36,102.5,0.693,με,位置1
230,04:07:38,102.5,0.693,με,位置1
231,04:07:40,102.5,0.693,με,位置1
232,04:07:42,102.5,0.693,με,位置1
233,04:07:44,102.5,0.702,με,位置1
234,04:07:46,102.5,0.702,με,位置1
235,04:07:48,102.5,0.732,με,位置1
236,04:07:50,102.5,0.732,με,位置1
237,04:07:52,102.5,0.702,με,位置1
238,04:07:54,102.5,0.702,με,位置1
239,04:07:56,102.5,0.702,με,位置1
240,04:07:58,102.5,0.702,με,位置1
241,04:08:00,102.5,0.702,με,位置1
242,04:08:02,102.5,0.702,με,位置1
243,04:08:04,102.5,0.702,με,位置1
244,04:08:06,102.5,0.712,με,位置1
245,04:08:08,102.5,0.712,με,位置1
246,04:08:10,102.5,0.702,με,位置1
247,04:08:12,102.5,0.712,με,位置1
248,04:08:14,102.5,0.722,με,位置1
249,04:08:16,102.5,0.712,με,位置1
250,04:08:18,102.5,0.712,με,位置1
251,04:08:20,102.5,0.712,με,位置1
252,04:08:22,102.5,0.712,με,位置1
253,04:08:24,102.5,0.732,με,位置1
254,04:08:26,102.5,0.722,με,位置1
255,04:08:28,102.5,0.741,με,位置1
256,04:08:30,102.5,0.722,με,位置1
257,04:08:32,102.5,0.722,με,位置1
258,04:08:34,102.5,0.722,με,位置1
259,04:08:36,102.5,0.722,με,位置1
260,04:08:38,102.5,0.732,με,位置1
261,04:08:40,102.5,0.732,με,位置1
262,04:08:42,102.5,0.732,με,位置1
263,04:08:44,102.5,0.722,με,位置1
264,04:08:46,102.5,0.741,με,位置1
265,04:08:48,102.5,0.761,με,位置1
266,04:08:50,102.5,0.732,με,位置1
267,04:08:52,102.5,0.732,με,位置1
268,04:08:54,102.5,0.732,με,位置1
269,04:08:56,102.5,0.732,με,位置1
270,04:08:58,102.5,0.732,με,位置1
271,04:09:00,102.5,0.732,με,位置1
272,04:09:02,102.5,0.732,με,位置1
273,04:09:04,102.5,0.741,με,位置1
274,04:09:06,102.5,0.741,με,位置1
275,04:09:08,102.5,0.761,με,位置1
276,04:09:10,102.5,0.761,με,位置1
277,04:09:12,102.5,0.751,με,位置1
278,04:09:14,102.5,0.712,με,位置1
279,04:09:16,102.5,0.741,με,位置1
280,04:09:18,102.5,0.722,με,位置1
281,04:09:20,102.5,0.722,με,位置1
282,04:09:22,102.5,0.722,με,位置1
283,04:09:24,102.5,0.761,με,位置1
284,04:09:26,102.5,0.761,με,位置1
285,04:09:28,102.5,0.761,με,位置1
286,04:09:30,102.5,0.732,με,位置1
287,04:09:32,102.5,0.722,με,位置1
288,04:09:34,102.5,0.722,με,位置1
289,04:09:36,102.5,0.702,με,位置1
290,04:09:38,102.5,0.771,με,位置1
291,04:09:40,102.5,0.732,με,位置1
292,04:09:42,102.5,0.712,με,位置1
293,04:09:44,102.5,0.722,με,位置1
294,04:09:46,102.5,0.722,με,位置1
295,04:09:48,102.5,0.722,με,位置1
296,04:09:50,102.5,0.693,με,位置1
297,04:09:52,102.5,0.741,με,位置1
298,04:09:54,102.5,0.702,με,位置1
299,04:09:56,102.5,0.693,με,位置1
300,04:09:58,102.5,0.683,με,位置1
301,04:10:00,102.5,0.683,με,位置1
302,04:10:02,102.5,0.683,με,位置1
303,04:10:04,102.5,0.673,με,位置1
304,04:10:06,102.5,0.673,με,位置1
305,04:10:08,102.5,0.654,με,位置1
306,04:10:10,102.5,0.663,με,位置1
307,04:10:12,102.5,0.654,με,位置1
308,04:10:14,102.5,0.644,με,位置1
309,04:10:16,102.5,0.644,με,位置1
310,04:10:18,102.5,0.634,με,位置1
311,04:10:20,102.5,0.624,με,位置1
312,04:10:22,102.5,0.624,με,位置1
313,04:10:24,102.5,0.624,με,位置1
314,04:10:26,102.5,0.615,με,位置1
315,04:10:28,102.5,0.615,με,位置1
316,04:10:30,102.5,0.615,με,位置1
317,04:10:32,102.5,0.615,με,位置1
318,04:10:34,102.5,0.615,με,位置1
319,04:10:36,102.5,0.615,με,位置1
320,04:10:38,102.5,0.615,με,位置1
321,04:10:40,102.5,0.595,με,位置1
322,04:10:42,102.5,0.585,με,位置1
323,04:10:44,102.5,0.585,με,位置1
324,04:10:46,102.5,0.585,με,位置1
325,04:10:48,102.5,0.585,με,位置1
326,04:10:50,102.5,0.576,με,位置1
327,04:10:52,102.5,0.576,με,位置1
328,04:10:54,102.5,0.566,με,位置1
329,04:10:56,102.5,0.566,με,位置1
330,04:10:58,102.5,0.566,με,位置1
331,04:11:00,102.5,0.566,με,位置1
332,04:11:02,102.5,0.566,με,位置1
333,04:11:04,102.5,0.556,με,位置1
334,04:11:06,102.5,0.556,με,位置1
335,04:11:08,102.5,0.546,με,位置1
336,04:11:10,102.5,0.546,με,位置1
337,04:11:12,102.5,0.546,με,位置1
338,04:11:14,102.5,0.537,με,位置1
339,04:11:16,102.5,0.537,με,位置1
340,04:11:18,102.5,0.527,με,位置1
341,04:11:20,102.5,0.527,με,位置1
342,04:11:22,102.5,0.537,με,位置1
343,04:11:24,102.5,0.527,με,位置1
344,04:11:26,102.5,0.527,με,位置1
345,04:11:28,102.5,0.537,με,位置1
346,04:11:30,102.5,0.527,με,位置1
347,04:11:32,102.5,0.517,με,位置1
348,04:11:34,102.5,0.517,με,位置1
349,04:11:36,102.5,0.537,με,位置1
350,04:11:38,102.5,0.537,με,位置1
351,04:11:40,102.5,0.517,με,位置1
352,04:11:42,102.5,0.527,με,位置1
353,04:11:44,102.5,0.527,με,位置1
354,04:11:46,102.5,0.507,με,位置1
355,04:11:48,102.5,0.527,με,位置1
356,04:11:50,102.5,0.527,με,位置1
357,04:11:52,102.5,0.507,με,位置1
358,04:11:54,102.5,0.507,με,位置1
359,04:11:56,102.5,0.507,με,位置1
360,04:11:58,102.5,0.507,με,位置1
361,04:12:00,102.5,0.507,με,位置1
362,04:12:02,102.5,0.507,με,位置1
363,04:12:04,102.5,0.507,με,位置1
364,04:12:06,102.5,0.507,με,位置1
365,04:12:08,102.5,0.507,με,位置1
366,04:12:10,102.5,0.498,με,位置1
367,04:12:12,102.5,0.517,με,位置1
368,04:12:14,102.5,0.517,με,位置1
369,04:12:16,102.5,0.507,με,位置1
370,04:12:18,102.5,0.498,με,位置1
371,04:12:20,102.5,0.498,με,位置1
372,04:12:22,102.5,0.498,με,位置1
373,04:12:24,102.5,0.498,με,位置1
374,04:12:26,102.5,0.507,με,位置1
375,04:12:28,102.5,0.498,με,位置1
376,04:12:30,102.5,0.507,με,位置1
377,04:12:32,102.5,0.507,με,位置1
378,04:12:34,102.5,0.517,με,位置1
379,04:12:36,102.5,0.507,με,位置1
380,04:12:38,102.5,0.517,με,位置1
381,04:12:40,102.5,0.595,με,位置1
382,04:12:42,102.5,0.595,με,位置1
383,04:12:44,102.5,0.595,με,位置1
384,04:12:46,102.5,0.595,με,位置1
385,04:12:48,102.5,0.527,με,位置1
386,04:12:50,102.5,0.527,με,位置1
387,04:12:52,102.5,0.537,με,位置1
388,04:12:54,102.5,0.527,με,位置1
389,04:12:56,102.5,0.527,με,位置1
390,04:12:58,102.5,0.527,με,位置1
391,04:13:00,102.5,0.527,με,位置1
392,04:13:02,102.5,0.537,με,位置1
393,04:13:04,102.5,0.537,με,位置1
394,04:13:06,102.5,0.537,με,位置1
395,04:13:08,102.5,0.546,με,位置1
396,04:13:10,102.5,0.546,με,位置1
397,04:13:12,102.5,0.546,με,位置1
398,04:13:14,102.5,0.556,με,位置1
399,04:13:16,102.5,0.556,με,位置1
400,04:13:18,102.5,0.546,με,位置1
401,04:13:20,102.5,0.556,με,位置1
402,04:13:22,102.5,0.556,με,位置1
403,04:13:24,102.5,0.546,με,位置1
404,04:13:26,102.5,0.537,με,位置1
405,04:13:28,102.5,0.556,με,位置1
406,04:13:30,102.5,0.546,με,位置1
407,04:13:32,102.5,0.546,με,位置1
408,04:13:34,102.5,0.546,με,位置1
409,04:13:36,102.5,0.546,με,位置1
410,04:13:38,102.5,0.546,με,位置1
411,04:13:40,102.5,0.546,με,位置1
412,04:13:42,102.5,0.546,με,位置1
413,04:13:44,102.5,0.546,με,位置1
414,04:13:46,102.5,0.546,με,位置1
415,04:13:48,102.5,0.546,με,位置1
416,04:13:50,102.5,0.546,με,位置1
417,04:13:52,102.5,0.546,με,位置1
418,04:13:54,102.5,0.537,με,位置1
419,04:13:56,102.5,0.537,με,位置1
420,04:13:58,102.5,0.546,με,位置1
421,04:14:00,102.5,0.546,με,位置1
422,04:14:02,102.5,0.537,με,位置1
423,04:14:04,102.5,0.546,με,位置1
424,04:14:06,102.5,0.546,με,位置1
425,04:14:08,102.5,0.546,με,位置1
426,04:14:10,102.5,0.546,με,位置1
427,04:14:12,102.5,0.537,με,位置1
428,04:14:14,102.5,0.537,με,位置1
429,04:14:16,102.5,0.566,με,位置1
430,04:14:18,102.5,0.537,με,位置1
431,04:14:20,102.5,0.537,με,位置1
432,04:14:22,102.5,0.537,με,位置1
433,04:14:24,102.5,0.537,με,位置1
434,04:14:26,102.5,0.527,με,位置1
435,04:14:28,102.5,0.537,με,位置1
